id,region,latitude,longitude,accommodation_type,cost,minimum_nights,number_of_reviews,reviews_per_month,owner_id,owned_hotels,yearly_availability
44142,Queens,40.74904,-73.90188,Shared room,85,1,0,,218134921,1,0
36883,Manhattan,40.76481,-73.96001,Private room,175,1,9,1.09,216738370,1,1
44593,Manhattan,40.76215,-73.99589,Entire home/apt,112,2,7,3.39,50597569,1,0
6612,Manhattan,40.759840000000004,-73.99214,Entire home/apt,49,1,102,1.84,12300501,1,0
14730,Brooklyn,40.68112,-73.96491999999999,Entire home/apt,175,2,15,0.39,2422648,1,0
27539,Manhattan,40.7398,-73.98163000000001,Shared room,175,2,1,0.05,157183215,1,0
48109,Queens,40.68588,-73.77823000000001,Private room,69,3,0,,57023844,2,1
19244,Manhattan,40.715920000000004,-73.99332,Shared room,65,25,20,0.9,97513787,5,1
35349,Manhattan,40.76325,-73.95893000000001,Private room,99,11,0,,88827816,1,1
45604,Manhattan,40.75295,-73.9955,Private room,250,6,1,1.0,23046080,1,0
33427,Manhattan,40.7956,-73.96701999999999,Private room,200,15,1,0.14,198674086,1,1
48698,Manhattan,40.7617,-73.99815,Shared room,180,3,0,,217557021,1,1
38163,Brooklyn,40.69356,-73.94537,Entire home/apt,80,2,16,2.17,224074972,4,0
46337,Queens,40.59636,-73.7413,Private room,900,2,0,,125320407,5,1
29869,Manhattan,40.71889,-73.99686,Private room,400,2,2,0.19,7465567,2,0
22136,Queens,40.77411,-73.92730999999999,Entire home/apt,53,5,47,1.76,121802962,1,0
26511,Manhattan,40.748290000000004,-73.97554000000001,Shared room,130,30,3,0.16,120762452,50,1
30088,Brooklyn,40.68357,-73.93753000000001,Entire home/apt,42,2,89,5.54,40511631,2,0
26972,Brooklyn,40.684090000000005,-73.93826999999999,Entire home/apt,69,4,7,0.37,1282611,1,0
27733,Queens,40.74543,-73.92399,Entire home/apt,100,3,35,1.78,13015084,1,0
31116,Brooklyn,40.66749,-73.95555999999999,Shared room,70,45,1,0.09,2011899,1,0
40882,Manhattan,40.710809999999995,-74.00846,Shared room,115,30,1,0.24,89896526,1,0
34572,Brooklyn,40.6987,-73.99275,Entire home/apt,155,1,12,1.16,206509509,1,0
10829,Queens,40.74654,-73.95778,Private room,199,480,0,,43945071,1,1
30613,Manhattan,40.75311,-73.97306,Shared room,400,3,2,0.14,11186022,1,0
31613,Manhattan,40.77127,-73.98841999999999,Entire home/apt,180,5,6,0.82,24165842,1,0
23510,Manhattan,40.8336,-73.94088,Private room,55,6,12,0.47,36651854,1,0
27338,Brooklyn,40.67023,-73.98311,Entire home/apt,250,1,48,2.38,141933,1,0
22030,Brooklyn,40.69705,-73.92585,Shared room,45,1,0,,45387487,1,0
9353,Brooklyn,40.679390000000005,-73.94939000000001,Entire home/apt,135,2,174,3.58,5602641,1,0
2305,Manhattan,40.72068,-73.99576,Private room,209,1,23,0.46,2733465,1,1
19758,Queens,40.72712,-73.8308,Entire home/apt,105,3,4,0.12,37433861,1,0
34440,Queens,40.757490000000004,-73.81983000000001,Shared room,80,1,33,2.87,205745676,9,1
38091,Manhattan,40.80616,-73.95007,Entire home/apt,269,1,29,3.88,78325795,3,0
27857,Brooklyn,40.678509999999996,-73.98439,Shared room,119,1,9,0.46,159091490,17,1
19619,Bronx,40.89121,-73.85131,Entire home/apt,79,3,18,0.57,101493347,1,0
4139,Manhattan,40.795120000000004,-73.97091999999999,Private room,425,3,24,0.39,13664226,1,1
10365,Brooklyn,40.682790000000004,-73.92135,Private room,120,2,11,0.93,109981,1,0
33791,Brooklyn,40.71085,-73.96136,Entire home/apt,65,4,10,0.87,2478942,1,0
19039,Manhattan,40.760999999999996,-73.98522,Private room,169,30,5,0.15,3191545,23,1
14206,Brooklyn,40.66209,-73.93947,Private room,85,1,1,0.11,48573590,1,1
21091,Manhattan,40.72182,-74.00033,Shared room,500,3,0,,6437545,1,0
33658,Brooklyn,40.706179999999996,-73.91689000000001,Private room,78,30,1,0.09,1116256,1,0
21939,Brooklyn,40.6514,-73.9616,Entire home/apt,44,3,25,1.78,103361884,1,0
45630,Brooklyn,40.68098,-73.91608000000001,Shared room,90,2,2,2.0,20086738,2,0
21779,Manhattan,40.76485,-73.98436,Private room,195,30,0,,3191545,23,1
10125,Queens,40.78223,-73.80724000000001,Private room,35,7,0,,40834217,1,1
45240,Manhattan,40.721759999999996,-74.00448,Shared room,107,3,0,,39782325,1,0
35226,Brooklyn,40.704879999999996,-73.92520999999999,Entire home/apt,58,2,13,1.25,52593429,2,0
29514,Manhattan,40.736740000000005,-73.98308,Entire home/apt,100,3,52,3.2,166861637,1,0
30194,Brooklyn,40.68231,-73.91252,Private room,40,7,0,,40733012,1,1
23546,Brooklyn,40.68932,-73.94946999999999,Entire home/apt,125,5,23,0.95,538008,1,0
31636,Queens,40.75452,-73.91458,Entire home/apt,52,6,7,0.5,185495146,1,0
22939,Manhattan,40.82761,-73.9375,Private room,100,1,4,0.15,129032819,1,1
31340,Brooklyn,40.65435,-73.93785,Shared room,70,3,3,0.3,182989977,5,1
46236,Queens,40.69464,-73.75184,Shared room,47,3,0,,264811416,1,0
19422,Manhattan,40.7624,-73.99915,Private room,534,30,0,,95459395,18,1
20966,Queens,40.7383,-73.80866999999999,Shared room,65,1,9,0.72,23120620,5,1
9375,Manhattan,40.73888,-73.99897,Entire home/apt,500,3,11,0.23,37668524,1,0
7444,Brooklyn,40.69158,-73.93823,Private room,84,2,5,0.1,16862116,1,1
5131,Brooklyn,40.691340000000004,-73.94468,Private room,100,1,2,0.04,17696653,1,1
33103,Manhattan,40.72204,-73.98151,Entire home/apt,90,3,28,2.26,4227314,1,0
38966,Manhattan,40.74815,-73.98374,Private room,90,2,8,1.11,20790185,1,0
16094,Manhattan,40.80527,-73.94579,Shared room,220,2,3,0.09,4852748,6,1
162,Brooklyn,40.68306,-73.94659,Entire home/apt,135,2,309,2.86,170510,2,0
5589,Manhattan,40.87279,-73.91991,Entire home/apt,99,5,61,1.06,21060554,1,0
39424,Manhattan,40.8114,-73.9431,Shared room,150,5,16,3.22,29245582,1,0
43747,Manhattan,40.73393,-74.00551999999999,Private room,250,5,0,,359537,1,1
23195,Manhattan,40.757940000000005,-73.96143000000001,Private room,315,30,0,,2856748,49,1
38226,Manhattan,40.80447,-73.95589,Private room,63,30,0,,126653377,6,1
43436,Manhattan,40.7867,-73.96951,Shared room,165,2,0,,3129709,1,0
21211,Brooklyn,40.64136,-73.94705,Private room,27,30,0,,2092314,7,1
35740,Brooklyn,40.664390000000004,-73.98904,Entire home/apt,99,3,3,0.46,6484652,2,0
26950,Queens,40.76484,-73.81569,Private room,200,1,8,0.41,154576996,1,1
45399,Bronx,40.80996,-73.93172,Private room,28,1,2,1.15,30509656,8,1
48330,Brooklyn,40.596709999999995,-73.98741,Private room,85,7,0,,60456157,1,1
39205,Queens,40.76226,-73.82459,Shared room,60,1,6,0.87,229309933,2,1
40151,Brooklyn,40.5776,-73.96231,Private room,30,1,1,1.0,167620568,2,1
18632,Manhattan,40.7791,-73.98182,Shared room,3000,30,8,0.24,836168,11,1
12491,Manhattan,40.83625,-73.93753000000001,Shared room,50,3,2,0.05,12651062,1,0
36647,Queens,40.70208,-73.91125,Shared room,120,2,2,0.24,72006801,1,0
27659,Brooklyn,40.71581,-73.95543,Entire home/apt,275,4,0,,643120,4,0
17156,Manhattan,40.721540000000005,-73.99577,Entire home/apt,123,2,33,0.9,8336084,1,0
25387,Brooklyn,40.67481,-73.97258000000001,Entire home/apt,200,3,41,1.84,48704899,1,0
33712,Manhattan,40.76663,-73.96171,Entire home/apt,99,4,4,0.35,477865,1,0
36835,Brooklyn,40.61703,-73.97055,Private room,100,1,0,,220576785,1,1
38456,Queens,40.76789,-73.93512,Private room,1500,7,0,,227310832,1,1
38289,Manhattan,40.72828,-73.98823,Private room,125,2,1,0.75,226715173,2,1
16297,Manhattan,40.84467,-73.93374,Private room,55,6,2,0.08,1921498,3,0
2340,Brooklyn,40.71756,-73.94839,Private room,300,5,34,0.46,5446918,1,1
25920,Brooklyn,40.6997,-73.91305,Entire home/apt,97,3,6,0.33,8717872,1,0
3693,Bronx,40.864670000000004,-73.90125,Entire home/apt,75,2,11,0.2,11342593,1,1
42412,Brooklyn,40.711,-73.96218,Private room,200,180,0,,129412544,1,1
42953,Queens,40.70302,-73.9063,Private room,47,30,0,,244171850,10,1
35240,Brooklyn,40.69425,-73.95668,Shared room,36,1,15,1.45,119669058,34,1
41670,Brooklyn,40.68385,-73.90653,Private room,75,1,3,0.93,155993704,1,1
22097,Brooklyn,40.70422,-73.92756999999999,Shared room,71,1,73,2.61,121130063,3,1
46497,Queens,40.58825,-73.81208000000001,Shared room,75,1,2,2.0,265576141,1,0
39049,Queens,40.75166,-73.90108000000001,Entire home/apt,99,2,10,1.59,139195158,1,0
21925,Brooklyn,40.57577,-73.98553000000001,Private room,450,1,5,0.42,114736959,6,1
17217,Manhattan,40.773740000000004,-73.95684,Shared room,265,2,6,0.18,78936234,1,1
10366,Queens,40.76422,-73.93169,Private room,89,2,0,,40336543,2,1
41742,Manhattan,40.72704,-73.98916,Private room,55,30,0,,238779678,9,1
42409,Manhattan,40.82195,-73.95572,Private room,52,30,1,1.0,1190978,2,1
48116,Manhattan,40.731429999999996,-73.97549000000001,Entire home/apt,56,1,0,,115939890,1,0
36345,Manhattan,40.70545,-74.0084,Entire home/apt,119,1,27,2.99,217965968,1,0
1707,Brooklyn,40.69407,-73.94551,Private room,200,1,0,,4081688,1,1
30751,Brooklyn,40.72104,-73.93985,Entire home/apt,35,30,3,0.19,178543960,10,1
18664,Brooklyn,40.67181,-73.925,Private room,100,1,16,0.46,83147028,2,1
42652,Manhattan,40.731609999999996,-73.98438,Shared room,220,4,1,0.26,39653778,1,0
34809,Brooklyn,40.69245,-73.95541999999999,Entire home/apt,36,1,9,0.82,119669058,34,1
31112,Brooklyn,40.69017,-73.94825,Entire home/apt,235,3,5,0.32,4857962,1,0
10389,Manhattan,40.82036,-73.94219,Private room,73,1,10,0.29,6263244,2,1
16712,Manhattan,40.71775,-73.98612,Private room,99,2,22,0.59,15318852,1,1
29904,Brooklyn,40.6784,-73.8924,Private room,100,1,43,2.65,133227147,1,1
4614,Brooklyn,40.68338,-73.98926999999999,Shared room,400,6,34,0.56,16329859,1,0
38664,Manhattan,40.730940000000004,-73.999,Private room,110,999,0,,200401254,1,1
29178,Bronx,40.823,-73.90859,Private room,60,1,104,5.61,158568617,1,1
29225,Brooklyn,40.70189,-73.91984000000001,Entire home/apt,125,1,3,0.16,164308567,1,0
31286,Manhattan,40.75974,-73.98924,Private room,300,4,2,0.14,54103333,1,0
38816,Brooklyn,40.635740000000006,-73.95129,Shared room,90,3,7,2.26,61105987,1,0
16849,Manhattan,40.76112,-73.99887,Private room,239,30,2,0.07,30283594,121,1
24080,Manhattan,40.7483,-74.00031,Entire home/apt,135,2,10,0.41,2102686,1,0
36570,Brooklyn,40.71164,-73.95173,Entire home/apt,95,2,7,0.77,1104166,4,0
30705,Manhattan,40.825540000000004,-73.9535,Private room,100,5,0,,6059542,1,1
40122,Queens,40.70533,-73.7485,Entire home/apt,38,2,13,2.06,230025652,4,0
35250,Brooklyn,40.6925,-73.95551,Private room,36,1,16,1.51,119669058,34,1
21201,Manhattan,40.73575,-73.98,Entire home/apt,155,2,3,0.12,111798802,1,0
45244,Brooklyn,40.68633,-73.93805,Shared room,100,2,6,3.6,50052968,3,1
28394,Queens,40.76572,-73.79629,Entire home/apt,98,2,1,0.06,135530716,4,0
39433,Manhattan,40.71456,-73.98716999999999,Private room,600,1,0,,229693987,1,1
37781,Brooklyn,40.71934,-73.96136,Shared room,162,5,3,0.51,30909338,1,0
2001,Brooklyn,40.691320000000005,-73.94205,Private room,50,3,15,0.2,4158086,1,1
42538,Manhattan,40.77278,-73.98068,Entire home/apt,250,3,3,1.11,45927588,1,0
45537,Manhattan,40.763909999999996,-73.98892,Shared room,75,1,3,2.2,262360035,6,1
28759,Brooklyn,40.694759999999995,-73.90545,Shared room,32,30,3,0.17,101970559,6,1
39464,Brooklyn,40.68581,-73.95189,Entire home/apt,35,10,3,0.48,20043437,1,0
11282,Manhattan,40.75618,-73.96600000000001,Private room,100,30,2,0.05,1475015,52,1
45654,Manhattan,40.743809999999996,-73.98491999999999,Private room,590,1,0,,262990767,1,1
30330,Manhattan,40.74848,-73.97609,Private room,335,4,0,,14383640,1,1
9501,Manhattan,40.744820000000004,-73.99916999999999,Entire home/apt,170,5,13,0.3,9403624,1,0
33308,Manhattan,40.77511,-73.99005,Entire home/apt,295,2,26,2.17,24013611,1,0
15106,Manhattan,40.75827,-73.98825,Private room,200,5,4,0.1,5017724,1,1
30997,Brooklyn,40.68659,-73.97556999999999,Shared room,70,2,9,0.63,25096301,2,0
44392,Manhattan,40.75059,-73.9967,Private room,199,1,2,0.81,252604696,20,1
18671,Brooklyn,40.68793,-73.95246,Private room,57,30,1,0.03,26377263,43,1
6492,Brooklyn,40.71751,-73.95839000000001,Private room,525,6,28,0.5,4655338,1,1
41650,Manhattan,40.77422,-73.97778000000001,Entire home/apt,95,2,13,3.61,243131091,1,0
8762,Manhattan,40.747859999999996,-73.97277,Private room,160,1,0,,19406327,1,1
25994,Manhattan,40.7518,-73.97074,Private room,220,30,0,,76104209,33,1
23239,Manhattan,40.748909999999995,-73.97589,Private room,150,30,2,0.09,120762452,50,1
45465,Brooklyn,40.68727,-73.94736,Entire home/apt,56,1,5,3.06,210799153,3,0
36469,Brooklyn,40.67474,-73.87187,Entire home/apt,200,3,1,0.16,59982224,4,0
2129,Manhattan,40.73359,-74.00524,Entire home/apt,249,3,10,0.3,5186189,1,0
29625,Manhattan,40.74322,-73.98005,Private room,339,3,19,1.25,891403,1,1
38231,Brooklyn,40.64308,-73.96508,Private room,150,3,2,0.27,204541838,2,1
8410,Brooklyn,40.69113,-73.91501,Entire home/apt,60,4,6,0.13,33607986,1,0
38567,Manhattan,40.80373,-73.95805,Private room,63,30,0,,126653377,6,1
35870,Manhattan,40.7551,-73.96507,Private room,385,30,0,,200380610,65,1
42648,Queens,40.724070000000005,-73.86585,Private room,70,4,0,,211906172,1,1
39822,Brooklyn,40.69028,-73.90563,Private room,40,30,0,,17706542,6,1
47827,Brooklyn,40.68715,-73.94232,Shared room,45,2,1,1.0,104423008,1,0
16631,Manhattan,40.801,-73.9613,Entire home/apt,150,2,11,0.31,75085688,1,0
2963,Manhattan,40.70758,-74.00799,Private room,99,4,11,0.18,9072771,2,1
38680,Manhattan,40.778040000000004,-73.98409000000001,Entire home/apt,283,30,0,,107434423,232,0
26581,Brooklyn,40.68824,-73.91628,Entire home/apt,148,2,92,4.33,11571496,2,0
18413,Queens,40.74889,-73.86489,Shared room,27,1,16,0.71,32446721,6,1
37869,Manhattan,40.75652,-73.96859,Entire home/apt,100,2,8,1.09,7898626,1,0
24528,Manhattan,40.76212,-73.96358000000001,Entire home/apt,150,30,88,3.67,10440694,1,0
19402,Queens,40.74693,-73.91896,Shared room,72,3,9,0.49,75458625,4,1
9989,Brooklyn,40.657579999999996,-73.97801,Entire home/apt,128,3,10,0.21,40332331,2,0
41285,Manhattan,40.7629,-73.96157,Private room,200,1,30,6.0,118769947,1,0
48000,Manhattan,40.75258,-73.97111,Private room,134,30,0,,52950465,12,1
22979,Brooklyn,40.6948,-73.92253000000001,Entire home/apt,75,2,80,3.11,1637060,1,0
10944,Manhattan,40.85432,-73.93198000000001,Shared room,235,1,28,0.64,18418581,3,1
36728,Manhattan,40.81295,-73.95304,Entire home/apt,60,3,35,4.1,17892150,1,0
21521,Brooklyn,40.639920000000004,-74.0076,Entire home/apt,28,1,31,1.08,115993835,5,0
42258,Manhattan,40.76057,-73.98583,Shared room,339,1,18,6.59,244370442,7,1
221,Manhattan,40.7672,-73.98508000000001,Entire home/apt,250,3,94,0.96,274557,1,0
3553,Manhattan,40.78881,-73.98116,Private room,200,6,4,0.06,4967515,2,1
23010,Brooklyn,40.694179999999996,-73.94447,Private room,50,2,19,0.76,21402517,1,0
35471,Queens,40.66959,-73.75246,Private room,100,5,1,0.1,157393936,2,1
28237,Brooklyn,40.71015,-73.94672,Shared room,100,90,1,1.0,51765609,1,0
18595,Brooklyn,40.64737,-74.01357,Entire home/apt,47,2,60,1.71,12061634,1,0
34303,Manhattan,40.75457,-73.96248,Private room,360,30,0,,200380610,65,1
41548,Brooklyn,40.681290000000004,-73.94251,Entire home/apt,150,3,10,2.78,73234851,2,0
44708,Manhattan,40.75977,-73.98245,Shared room,160,2,1,1.0,205386178,1,0
1801,Manhattan,40.83378,-73.94966,Private room,85,1,1,0.01,3775799,1,1
34884,Brooklyn,40.69792,-73.91886,Entire home/apt,65,3,5,0.48,45675260,2,0
16143,Brooklyn,40.7163,-73.94394,Entire home/apt,178,2,22,0.59,43339525,1,0
41904,Manhattan,40.82931,-73.94183000000001,Entire home/apt,65,2,6,1.59,5409243,2,0
41013,Brooklyn,40.63581,-73.96977,Entire home/apt,40,2,20,3.8,238955568,1,0
5405,Brooklyn,40.68137,-73.9565,Private room,75,2,99,1.67,20243795,3,1
39493,Brooklyn,40.732890000000005,-73.95203000000001,Private room,189,1,0,,213781715,33,1
29513,Brooklyn,40.67521,-73.93996,Private room,70,7,0,,9246334,1,1
19424,Manhattan,40.76038,-73.99951,Private room,534,30,0,,95459395,18,1
19317,Manhattan,40.738240000000005,-73.97874,Private room,198,30,0,,2856748,49,1
42889,Manhattan,40.80131,-73.96596,Shared room,37,50,0,,250771864,1,0
38590,Manhattan,40.77409,-73.9519,Entire home/apt,95,5,10,1.63,6180828,1,0
24011,Queens,40.70962,-73.80615999999999,Shared room,70,1,32,1.29,101657794,6,1
18379,Manhattan,40.75987,-73.99008,Entire home/apt,198,3,15,0.43,88884610,1,0
28519,Brooklyn,40.67313,-73.9448,Entire home/apt,225,1,16,0.86,3663769,1,0
35913,Bronx,40.83988,-73.86978,Private room,300,1,0,,215277711,1,1
237,Manhattan,40.81583,-73.94707,Private room,175,2,1,0.11,249372,1,1
10790,Brooklyn,40.6283,-73.92619,Shared room,129,4,5,0.11,43371802,5,1
44154,Brooklyn,40.70785,-73.94898,Entire home/apt,60,2,3,1.25,229469300,2,0
16541,Brooklyn,40.694759999999995,-73.92943000000001,Entire home/apt,125,5,42,1.12,15985137,1,0
45528,Manhattan,40.765859999999996,-73.98721,Shared room,76,1,6,3.46,262360035,6,1
12934,Brooklyn,40.61634,-74.03378000000001,Private room,120,2,9,0.23,16209547,2,1
15069,Brooklyn,40.66676,-73.92957,Private room,49,3,3,0.08,51159504,1,1
769,Brooklyn,40.65992,-73.99042,Private room,127,180,1,0.03,1440691,1,1
4591,Brooklyn,40.69802,-73.97614,Shared room,120,3,1,0.02,16258619,1,1
31197,Brooklyn,40.69355,-73.91829,Private room,100,7,7,0.5,43463232,2,1
19706,Queens,40.74075,-73.92619,Entire home/apt,115,3,143,4.43,44498923,1,0
32764,Queens,40.76356,-73.92102,Entire home/apt,250,4,5,0.44,193947911,1,0
36882,Manhattan,40.7086,-74.01266,Private room,270,5,2,0.32,38216858,4,1
18828,Manhattan,40.76021,-73.99969,Private room,199,30,2,0.08,30283594,121,1
9515,Brooklyn,40.68628,-73.99681,Shared room,198,3,1,0.09,14715701,1,0
33525,Manhattan,40.77669,-73.95283,Shared room,299,1,4,0.35,199466039,3,1
39455,Manhattan,40.76579,-73.98049,Shared room,600,2,0,,51151126,2,0
39264,Manhattan,40.71217,-73.99483000000001,Entire home/apt,75,1,41,5.97,125961131,3,0
38298,Manhattan,40.79757,-73.96065,Shared room,135,2,2,0.32,11547083,1,0
2526,Manhattan,40.80777,-73.96703000000001,Shared room,94,2,1,0.12,2687920,1,0
258,Brooklyn,40.641059999999996,-73.97426,Private room,39,1,45,0.46,308652,2,1
8722,Manhattan,40.7142,-73.99119,Entire home/apt,250,5,14,0.45,12432650,1,0
34233,Manhattan,40.75237,-73.9704,Private room,190,30,0,,200380610,65,1
40150,Manhattan,40.80206,-73.95949,Private room,150,3,0,,24117374,1,1
15638,Manhattan,40.76192,-73.98817,Shared room,115,2,150,4.06,49262827,1,0
4246,Manhattan,40.72266,-73.98337,Private room,250,3,0,,9509125,1,1
40908,Brooklyn,40.66897,-73.92848000000001,Private room,130,14,0,,44801404,1,1
36628,Brooklyn,40.69558,-73.94697,Shared room,65,30,21,2.31,199786012,3,1
34584,Manhattan,40.790259999999996,-73.97304,Private room,175,30,0,,200380610,65,1
21587,Brooklyn,40.72938,-73.95675,Private room,175,2,15,0.54,2168789,1,0
47392,Manhattan,40.72198,-73.97678,Private room,97,1,1,1.0,268631641,1,0
40314,Queens,40.73888,-73.92827,Entire home/apt,65,28,22,4.82,11365400,2,0
15278,Staten Island,40.50708,-74.24285,Private room,100,2,0,,65806798,1,1
20740,Manhattan,40.75183,-73.97336999999999,Private room,599,3,0,,69545883,12,1
36233,Brooklyn,40.59063,-73.94588,Private room,37,1,1,0.11,217332035,2,1
37731,Brooklyn,40.733940000000004,-73.95154000000001,Entire home/apt,119,1,2,0.32,213781715,33,0
25610,Brooklyn,40.67585,-73.87307,Entire home/apt,65,2,53,2.37,146358413,1,0
34002,Brooklyn,40.702740000000006,-73.9263,Entire home/apt,82,2,24,2.14,35606248,5,1
32414,Manhattan,40.72218,-73.99539,Entire home/apt,89,1,62,4.64,10407935,8,0
20286,Brooklyn,40.688140000000004,-73.97452,Entire home/apt,150,2,34,1.11,40721357,1,0
23873,Queens,40.77415,-73.93125,Entire home/apt,85,1,14,0.76,134741341,2,0
13798,Brooklyn,40.71863,-73.94528000000001,Private room,333,7,0,,29065752,1,1
32566,Brooklyn,40.67814,-73.98264,Entire home/apt,150,4,9,0.74,17581024,2,0
26681,Manhattan,40.750170000000004,-73.97684,Private room,175,30,0,,120762452,50,1
20459,Manhattan,40.751979999999996,-73.97266,Shared room,799,3,3,0.1,69545883,12,1
30857,Manhattan,40.71403,-73.99076,Private room,1000,1,2,0.25,3201625,1,1
45559,Brooklyn,40.66189,-73.93309,Private room,99,1,1,0.59,9130040,6,1
24476,Brooklyn,40.661159999999995,-73.96166,Entire home/apt,70,1,3,0.12,12058024,1,0
34455,Manhattan,40.75313,-74.00235,Entire home/apt,120,1,4,0.56,205969507,1,0
48297,Queens,40.747170000000004,-73.94254000000001,Entire home/apt,200,1,0,,247335568,7,0
40648,Manhattan,40.76462,-73.98734,Entire home/apt,110,3,7,1.71,5916186,1,0
42677,Manhattan,40.72353,-73.97646,Entire home/apt,150,2,5,1.33,52584817,1,0
44518,Brooklyn,40.67259,-73.9525,Entire home/apt,100,2,9,4.09,47572575,1,0
32154,Brooklyn,40.69823,-73.97357,Private room,150,21,0,,1494472,2,1
3299,Manhattan,40.77021,-73.98721,Private room,150,1,157,2.49,10179999,1,1
31301,Manhattan,40.73389,-73.99083,Entire home/apt,220,4,13,0.93,183375315,1,0
38481,Queens,40.70247,-73.90474,Entire home/apt,45,2,8,1.08,5937189,1,0
46966,Queens,40.774440000000006,-73.73373000000001,Shared room,149,3,0,,31859704,1,0
36079,Brooklyn,40.63284,-73.91149,Entire home/apt,80,2,11,1.15,216299753,1,0
23704,Brooklyn,40.70476,-73.92309,Entire home/apt,150,3,20,0.8,22723650,1,0
31783,Queens,40.74597,-73.91434,Entire home/apt,55,3,26,1.82,3405917,1,0
30652,Manhattan,40.71908,-73.98379,Entire home/apt,220,2,40,2.51,15603100,1,0
20346,Brooklyn,40.663129999999995,-73.94028,Entire home/apt,80,1,12,0.39,106272021,3,0
45354,Brooklyn,40.66646,-73.8734,Private room,54,3,1,0.59,156505456,13,1
9281,Manhattan,40.72348,-73.99095,Shared room,250,1,0,,37170055,1,0
1344,Manhattan,40.72466,-73.99632,Private room,125,1,132,1.75,1523018,1,1
3548,Manhattan,40.834540000000004,-73.94224,Entire home/apt,100,1,205,3.05,10788865,1,0
48195,Manhattan,40.71989,-73.98459,Shared room,198,3,0,,55814811,1,0
20389,Bronx,40.87372,-73.88625,Private room,60,2,3,0.1,407407,1,1
27154,Brooklyn,40.700309999999995,-73.92848000000001,Entire home/apt,25,2,35,1.8,155923396,3,0
34817,Manhattan,40.86139,-73.92744,Private room,60,1,26,2.36,15322945,1,1
36623,Brooklyn,40.71954,-73.94329,Shared room,68,2,5,0.61,113411637,1,0
31241,Brooklyn,40.71686,-73.95638000000001,Private room,79,2,17,1.15,84527789,1,0
36551,Manhattan,40.85277,-73.92916,Shared room,120,2,16,1.8,183707967,4,1
44238,Brooklyn,40.656290000000006,-73.95177,Private room,36,120,0,,257656654,1,1
25527,Queens,40.74967,-73.86310999999999,Shared room,45,1,16,0.7,32446721,6,1
43467,Brooklyn,40.61472,-73.99143000000001,Private room,79,2,1,1.0,69977115,4,1
33028,Queens,40.70267,-73.88663000000001,Private room,83,2,4,0.32,6879271,1,1
3270,Manhattan,40.800090000000004,-73.97009,Entire home/apt,130,1,87,1.42,4259154,1,0
47011,Queens,40.75932,-73.79859,Private room,70,1,2,2.0,267414692,1,1
2611,Manhattan,40.8266,-73.94443000000001,Private room,120,15,0,,7387960,1,1
5003,Manhattan,40.73389,-73.98724,Private room,250,31,0,,4367602,1,1
22791,Brooklyn,40.702940000000005,-73.94152,Entire home/apt,94,2,29,1.1,3470710,1,0
28416,Manhattan,40.787259999999996,-73.96866999999999,Entire home/apt,170,3,42,2.19,161160095,1,0
15462,Queens,40.77479,-73.93545999999999,Private room,75,1,21,0.55,35031188,1,1
27989,Brooklyn,40.690490000000004,-73.96842,Entire home/apt,115,3,4,0.21,29478455,1,0
22828,Brooklyn,40.66364,-73.95725,Entire home/apt,60,30,21,0.81,13929469,1,0
42477,Manhattan,40.73478,-74.00015,Entire home/apt,170,2,6,1.94,2206966,1,0
3027,Manhattan,40.74881,-73.97234,Entire home/apt,143,2,37,0.53,9293512,1,1
39911,Brooklyn,40.68991,-73.91349,Entire home/apt,37,2,8,1.25,28875304,2,0
43308,Manhattan,40.73532,-73.99874,Shared room,150,2,0,,132644544,1,0
4787,Brooklyn,40.719590000000004,-73.95153,Entire home/apt,120,30,77,1.3,12057272,1,0
37288,Manhattan,40.72766,-73.97715,Private room,150,1,4,0.53,80102605,1,0
12899,Manhattan,40.727920000000005,-73.98718000000001,Entire home/apt,125,7,4,0.17,1010435,1,0
28091,Brooklyn,40.696870000000004,-73.94111,Shared room,50,30,4,0.2,159811367,10,1
28246,Manhattan,40.737159999999996,-73.98835,Entire home/apt,150,2,21,1.1,6587683,1,0
25143,Brooklyn,40.65783,-73.98236,Entire home/apt,150,2,4,0.34,4391397,2,0
14946,Manhattan,40.76078,-73.99864000000001,Private room,199,30,0,,30283594,121,1
27646,Brooklyn,40.72683,-73.95905,Entire home/apt,105,4,4,0.2,7118588,1,0
8731,Manhattan,40.80144,-73.95193,Entire home/apt,399,4,15,0.31,35100060,2,0
15059,Manhattan,40.77961,-73.98441,Private room,120,3,9,0.23,36076005,1,1
20393,Brooklyn,40.69379,-73.93645,Entire home/apt,37,1,93,3.0,106442885,2,0
32925,Brooklyn,40.65014,-73.94451,Shared room,100,2,0,,697560,1,0
23622,Manhattan,40.79185,-73.94139,Entire home/apt,50,1,64,2.55,133536020,1,0
1122,Manhattan,40.730090000000004,-73.9827,Entire home/apt,89,30,70,0.83,2027013,6,0
36486,Manhattan,40.73199,-73.98857,Shared room,90,3,1,0.16,20328673,1,0
39972,Manhattan,40.75094,-73.98100000000001,Private room,100,1,0,,69446035,1,1
10786,Brooklyn,40.66916,-73.95288000000001,Private room,250,2,10,0.22,5499953,2,1
4381,Manhattan,40.75969,-73.96644,Private room,140,300,0,,15100977,1,1
25006,Manhattan,40.73726,-73.9928,Entire home/apt,230,5,5,0.21,142240474,1,0
